userid,tweet_count,link_count,thread_count
39607824,5,10,1
23167903,5,7,1
250393818,5,5,5
23189508,5,5,5
174365756,5,6,5
308766861,5,5,1
472962312,5,23,1
97464597,5,8,2
623109249,5,9,2
127836912,5,5,5
1853445666,5,6,1
29224032,5,11,1
146199428,5,7,2
37796609,5,9,1
774153380,5,7,2
196516767,5,9,1
742764410,5,10,1
27670729,5,9,1
48153070,5,8,1
336043194,5,16,1
249419244,5,7,1
22583725,5,8,1
489865470,5,8,1
223482081,5,8,1
2281350912,5,10,1
404393063,5,9,1
2842650084,5,11,1
23238499,5,7,1
65876505,5,6,1
147484686,5,6,1
18376398,5,11,1
22204217,5,17,1
2883972239,5,6,5
1724090454,5,9,1
22585606,5,7,3
1010631494,5,9,1
857775810,5,11,2
170762585,5,9,1
1957490102,5,8,2
1663095505,5,6,1
18904196,5,8,1
331658004,4,21,2
146142164,4,9,1
9651232,4,25,4
524545961,4,21,2
270132503,4,5,3
2915660732,4,4,4
48684811,4,5,4
20776772,4,7,3
759920736,4,6,3
442548468,4,7,1
2939440823,4,4,4
9481272,4,7,1
131877198,4,8,3
2751165905,4,5,3
18965334,4,8,1
376679692,4,4,4
2795439972,4,5,1
1656466868,4,7,1
123628014,4,4,4
909990571,4,6,3
391534562,4,5,4
252978405,4,5,4
1031773916,4,8,2
275985715,4,7,2
399382566,4,7,1
302425104,4,4,4
2952726741,4,4,3
91864240,4,7,1
33622115,4,8,1
526374978,4,7,1
20301302,4,4,4
2511489271,4,4,2
20319497,4,6,2
431974547,4,6,1
2791620555,4,4,2
990792691,4,8,1
1685696882,4,9,2
568143078,4,22,2
189306474,4,9,2
372464674,4,6,3
269458560,4,5,2
1662249475,4,5,2
2858679020,4,4,4
1876803560,4,5,1
545504007,4,7,1
20639175,4,21,4
439538662,4,10,1
306275473,4,7,1
1474332679,4,4,4
14728168,4,12,1
51275514,4,7,1
853722031,4,8,1
2781545674,4,7,1
422218367,4,6,1
385594044,4,8,2
133259022,4,5,1
19550464,4,8,2
109001491,4,11,1
39109362,4,7,1
50690446,4,7,2
438732924,4,7,1
2428962398,4,5,3
2883921829,4,7,2
19751320,4,9,1
67210156,4,6,2
185287105,4,4,4
97483085,4,8,1
234563256,4,7,1
2211509695,4,7,1
463732269,4,6,1
2587855669,4,9,1
842068406,4,6,1
42467881,4,9,2
2522419897,4,6,2
74214410,4,4,2
2308597885,4,8,1
20711815,4,6,1
2779009591,4,7,2
413157362,4,23,2
1592017040,4,7,2
360018604,4,5,4
19388832,4,5,4
7589572,4,47,4
1093219254,4,11,2
35338516,4,6,3
230387149,4,5,2
147994804,4,46,4
594284261,4,4,2
288357228,4,9,1
7454012,4,8,1
29577416,4,4,4
24762949,4,7,1
480928317,4,7,1
607082634,4,32,4
730548824,4,4,4
2605930819,4,4,4
470148264,4,8,1
543457481,4,7,1
21546203,4,5,4
184910364,4,7,1
394186308,4,4,2
2587054594,4,4,4
520011678,4,25,3
165255622,4,6,2
14360516,4,4,4
113725102,4,5,3
15852453,4,6,2
2917704052,4,6,2
30148992,4,4,3
587383223,4,6,3
1669056901,4,8,3
56028793,4,22,2
612514144,4,6,2
2674792003,4,5,2
1068121346,4,30,4
236175465,4,4,3
279222734,4,5,3
23951702,4,9,2
1942234530,4,7,1
2397594482,4,8,1
233045198,4,6,1
492586213,4,7,2
283640557,4,22,2
66504345,4,4,4
368224044,4,4,2
2928399541,4,4,1
438168562,4,5,1
275003449,4,9,1
1528559454,4,5,4
2922720695,4,5,3
230045723,4,5,4
884724134,4,10,1
190343140,4,15,2
464847770,4,7,1
594976909,4,6,3
283969754,4,12,1
28839148,4,3,4
2826624542,4,5,3
606152631,4,5,4
947994470,4,5,2
2944010937,4,8,1
745803516,4,5,4
1198971475,4,4,4
17442320,4,4,3
2566015532,4,6,4
239964092,4,39,4
309264453,4,13,2
112556567,4,6,1
57436507,4,6,1
1439286632,4,9,1
1448600947,4,8,1
164599226,4,7,1
103607114,4,7,1
21998314,4,20,2
2771542204,4,4,4
889566793,4,6,1
53702212,4,6,1
1630361768,4,5,1
292629799,4,4,4
221359256,4,4,4
481295316,4,5,4
560331127,4,6,1
22336731,4,6,3
21755936,4,7,1
404249705,4,6,3
23024399,4,7,1
2855109985,4,4,4
2898203684,4,8,1
2687773795,4,11,1
2153807785,4,4,4
323016668,4,6,2
17474081,4,13,2
2302096610,4,4,4
2690144502,4,6,1
751363842,4,6,2
19018483,4,5,3
2837858684,4,4,4
2818634945,4,4,3
247495419,4,4,2
923278088,4,6,4
605889893,4,8,1
31065693,4,7,1
830674884,4,8,3
43522569,4,8,1
2388075212,4,10,2
18740607,4,5,2
2853718565,4,7,3
213223080,4,6,4
313728802,4,25,1
23106509,4,19,1
2645645520,4,7,2
96007643,4,8,2
922918340,4,4,1
2817299007,4,4,4
25535815,4,8,1
1401723518,4,4,3
59612612,4,10,1
233163169,4,7,1
195036383,4,4,2
289414660,4,4,2
630371486,4,5,2
2904132767,4,5,1
84074624,4,6,3
25106021,4,26,2
48061264,4,5,3
152891927,4,4,4
28673549,4,19,2
115125517,4,4,4
1910930526,4,4,4
2957745322,4,9,2
928067310,4,4,4
330378192,4,5,3
20165699,4,8,1
1424029057,4,5,1
2162983369,4,5,4
255515762,4,6,1
1061696234,4,6,2
2862600845,4,5,4
355786508,4,8,3
20304663,4,16,1
235520398,4,6,3
1049124127,4,7,1
2296636419,4,9,1
51752107,4,8,1
2545965681,4,5,1
1528543140,4,7,1
744384758,4,6,3
16887175,4,26,4
169609704,4,5,3
2951665768,4,4,4
968138851,4,5,3
2820739154,4,9,1
103350059,4,4,3
2294804946,4,4,3
22446355,4,9,2
175584371,4,6,2
817660009,4,7,2
264109963,4,8,1
372426477,4,5,2
2622224977,4,6,1
2750347930,4,4,4
178288356,4,4,4
205626926,4,4,1
79758012,4,7,1
150974182,4,5,3
2836038115,4,7,1
23753002,4,8,1
235430222,4,7,1
257824868,4,16,1
1323040010,4,7,2
43462866,4,6,3
17900990,4,8,1
1320084386,4,5,1
119084327,4,7,1
2545601317,4,5,4
1417678760,4,9,1
45061641,4,7,1
51136312,4,6,1
152016501,4,9,1
2484630409,4,4,4
2855452792,4,4,4
873299388,4,16,1
160348847,4,10,1
166751914,4,6,1
612879485,4,5,3
182347444,4,7,1
2478060493,4,4,4
252686292,4,10,1
247240645,4,6,1
2223008040,4,4,3
33315010,4,32,4
1643704652,4,7,1
47612355,4,8,1
368630578,4,7,1
4239551,4,7,2
296545369,4,4,4
53789862,4,28,2
395895021,4,5,3
228099346,4,6,3
2163834556,4,5,1
21151968,4,8,1
391220786,4,4,4
314587816,4,7,2
426038806,4,4,4
156211631,4,6,1
607656892,4,4,4
104114005,4,14,1
39231393,4,9,1
120460544,4,11,1
54200821,4,7,2
29945291,4,6,2
549181612,4,5,1
524901955,4,7,3
54143090,4,7,1
2579863970,4,4,4
2213981,4,8,1
30130399,4,6,2
116038947,4,7,1
5943512,4,6,1
2937525600,4,5,4
220731517,4,4,4
569844526,4,5,2
444748548,4,5,3
262070636,4,6,2
2943736121,4,6,1
893836951,4,43,4
1079436439,4,4,4
114432844,4,5,1
813307975,4,7,2
239875508,4,5,2
14979481,4,11,1
1963640108,4,4,4
1494212108,4,5,3
361247001,4,5,3
247762852,4,7,1
471297874,4,9,1
20159596,4,38,4
279178451,4,7,1
293981380,4,8,1
2403111176,4,4,4
2749586291,4,8,1
179662976,4,7,1
712468253,4,4,3
481287686,4,6,2
225937279,4,4,4
487876567,4,7,1
386282837,4,8,1
7137132,4,7,1
26193041,4,7,1
2461166612,4,4,3
34408874,4,6,2
2381434507,4,6,3
403338386,4,12,2
2262547827,4,6,1
2543690883,4,7,1
1530805111,4,5,3
2572473144,4,5,2
2264739086,4,7,1
54487456,4,5,2
2831373568,4,8,2
627900668,4,12,1
1107096824,4,7,3
2940174099,4,7,1
864897565,4,5,1
26996257,4,8,1
334095331,4,6,1
159447476,4,4,4
2935809620,4,4,4
703306700,4,4,2
16106584,4,28,2
209836925,4,5,2
2723262499,4,4,4
757738458,4,9,1
46472191,4,7,1
186860446,4,6,1
23708759,4,5,1
2383104221,4,6,1
91857015,4,5,2
1120468128,4,4,1
212510318,4,4,1
2962441731,4,8,1
457152457,4,6,1
783252408,4,7,1
132630502,4,17,1
285693924,4,4,4
145274735,4,5,3
96977991,4,5,4
1186075405,4,7,1
496250143,4,8,1
2445275678,4,9,1
2932294792,4,7,1
273833877,4,8,1
54484871,4,7,1
2285858051,4,11,1
2226887111,4,7,1
2394045758,4,6,2
246103,4,8,2
169272033,4,7,2
19241754,4,9,1
18340804,4,7,1
2966627041,4,7,1
1630896181,4,40,4
26461628,4,5,2
2966300729,4,4,4
1215196814,4,5,4
2789153572,4,6,2
2382931142,4,7,1
2882783909,4,5,4
70461820,4,6,1
454099919,4,16,1
443899044,4,6,3
317041794,4,7,1
2881168789,4,7,1
2252890903,4,4,1
103079525,4,6,1
29857020,4,7,1
256413041,4,11,1
183372304,4,9,2
2271840523,4,12,1
534420715,4,11,1
231999895,4,9,1
367653120,4,4,1
522132942,4,6,1
2442255489,4,12,1
52571657,4,5,3
202991265,4,4,4
86516574,4,22,1
460623393,4,6,2
145991416,4,8,1
2173204789,4,6,1
216202571,4,8,1
298532531,4,6,1
2773068746,4,6,1
23305487,4,6,2
524159710,4,6,1
182073411,4,5,1
104341080,4,8,1
626623977,4,7,1
441014362,4,7,1
2891832976,4,4,3
15012486,4,44,4
17448574,4,5,2
131178000,4,6,2
81216823,4,4,4
1887260479,4,5,3
61788586,4,10,2
2945009729,4,5,2
2814170438,4,7,3
225503094,4,5,4
462714238,4,7,1
941878034,4,6,2
160547588,4,4,4
1050181782,4,5,1
45630580,4,6,1
494822288,4,7,1
2907408885,4,7,1
2746240046,4,6,1
35465336,4,5,2
2208746299,4,4,3
583697870,4,20,2
350517066,4,7,1
1017134550,4,5,2
2243504739,4,4,4
24156429,4,4,4
21962518,4,5,4
18379848,4,4,4
2571833844,4,4,4
576323963,4,5,1
1546510892,4,9,2
453889433,4,4,3
2940041869,4,5,4
2358526862,4,10,1
1420401030,4,7,1
986922967,4,4,1
14515799,4,16,1
42424745,4,8,1
315326703,4,4,2
705665868,4,6,2
43679281,4,5,3
2373783968,4,4,3
29616541,4,6,1
1347400538,4,7,1
206962580,4,7,1
1676080584,4,6,1
223101653,4,4,1
46024803,4,6,1
116061092,4,7,1
20987358,4,8,1
602362290,4,10,1
2717075357,4,6,1
18466590,4,4,4
434872912,4,9,1
82635917,4,10,1
2925362938,4,5,2
418395255,4,8,1
703892664,4,9,1
2332376737,4,5,1
1518883244,4,5,3
136004952,4,35,2
2354402125,4,8,1
433556779,4,7,1
312816046,4,4,4
622745714,4,7,1
208984397,4,8,1
2346533108,4,8,1
2741557706,4,8,1
44674111,4,7,1
226621859,4,8,1
1424934056,4,6,1
747822822,4,17,1
470541011,4,5,1
718294442,4,15,1
56473202,4,6,1
2320139270,4,4,1
1683832706,4,7,1
1082575879,4,9,1
328967731,4,13,1
2341028683,4,4,1
139849976,4,5,2
363222560,4,9,1
64127121,3,6,2
5867842,3,16,1
1747392930,3,5,2
462304626,3,3,3
16525194,3,25,3
1240867502,3,5,1
2570921988,3,3,3
2931887358,3,5,3
1577460577,3,5,1
53641740,3,4,2
304884944,3,3,2
45209255,3,7,2
20542381,3,3,3
801629904,3,10,1
2662813495,3,3,3
2751746219,3,3,1
486632518,3,6,1
463227494,3,4,1
967802298,3,4,3
31319544,3,3,3
18590231,3,4,1
169287046,3,4,3
553928442,3,3,3
310721799,3,3,3
1119305256,3,3,3
19341389,3,9,2
154485832,3,31,2
567414819,3,4,3
546475152,3,3,3
2223435566,3,3,3
2710487168,3,4,1
322774956,3,11,1
128364810,3,18,1
558164020,3,4,2
223183551,3,3,3
22988800,3,3,2
17688670,3,5,3
2563918750,3,4,3
244015944,3,6,3
20548283,3,18,2
347273098,3,3,3
289240165,3,3,3
458861182,3,4,1
376396367,3,5,2
223382695,3,3,3
431969214,3,16,2
1554387499,3,4,2
93015846,3,3,3
17027378,3,10,1
293607250,3,4,3
2809821,3,5,1
734643750,3,7,1
87136959,3,3,3
963544670,3,5,1
259059584,3,7,1
2888296032,3,4,3
85330589,3,5,1
978983136,3,5,1
24646819,3,4,2
50348344,3,35,3
1728874453,3,3,3
23417900,3,6,1
2458476536,3,3,3
624557599,3,3,3
2877383369,3,3,3
591191990,3,4,2
19498310,3,4,3
18200615,3,4,3
950722801,3,5,1
23570520,3,20,2
100366853,3,3,3
187579804,3,4,2
2184245491,3,5,1
23110102,3,5,2
223244123,3,4,1
2841183571,3,4,1
22758555,3,4,3
762788594,3,4,1
2654713085,3,3,3
397121628,3,5,1
539104576,3,4,3
469509327,3,41,3
1369778664,3,3,3
422643002,3,5,1
250266762,3,6,1
2453547251,3,4,3
723090685,3,4,3
39498918,3,3,3
2496980478,3,9,1
70435237,3,5,2
26496329,3,4,1
225796683,3,4,1
2501782988,3,4,2
247201827,3,3,1
478289711,3,4,1
234339579,3,4,1
135311576,3,6,1
476845869,3,7,1
4503491,3,3,3
17679507,3,3,2
110992398,3,3,2
309103658,3,4,2
134552828,3,4,2
1226575850,3,6,2
21152643,3,4,1
227836461,3,5,1
75359240,3,4,3
269016791,3,5,2
467597942,3,6,1
634454063,3,7,1
197232446,3,3,3
1271901084,3,3,3
2869411497,3,3,3
21282561,3,10,3
64526820,3,6,1
1635187568,3,4,2
302014943,3,5,3
46923727,3,5,2
550245803,3,7,1
454251763,3,6,2
173516546,3,3,3
18650093,3,23,3
46017944,3,14,1
1028791914,3,6,1
2717785803,3,5,1
25803887,3,5,1
76061012,3,3,3
2584188432,3,6,1
47961020,3,4,1
2949326851,3,3,2
364318005,3,4,2
2905938614,3,3,3
190734698,3,5,2
359013156,3,4,3
47424847,3,3,2
2733816872,3,5,3
2310320650,3,5,1
41542581,3,11,1
21952661,3,4,2
19527910,3,5,3
486675609,3,4,1
149428536,3,5,1
346044349,3,4,1
52404825,3,4,2
443117695,3,5,1
50791051,3,3,3
2409641642,3,4,1
2853619810,3,5,1
109343861,3,5,1
2960414303,3,3,3
1142208854,3,6,1
98595881,3,4,3
2370378739,3,6,2
440974614,3,5,1
101022951,3,6,1
1672770535,3,6,1
1467424207,3,5,1
1744765753,3,5,1
1301364216,3,5,2
888865760,3,3,3
501381054,3,4,3
2279864526,3,4,2
160346049,3,3,3
279366830,3,4,2
19197820,3,5,2
1686700296,3,7,1
37713818,3,3,2
48843015,3,3,3
511079248,3,4,3
434609176,3,3,3
392739061,3,3,3
956452369,3,3,2
123102547,3,5,1
39570346,3,5,2
173467227,3,11,1
53091127,3,3,2
2274592754,3,4,2
1067999394,3,4,3
2214510864,3,3,3
42935252,3,9,1
2861422121,3,8,1
311362643,3,4,2
2814530771,3,4,2
72613897,3,3,3
19814041,3,14,1
2462310905,3,3,3
1306516202,3,5,2
11695892,3,5,2
1126373551,3,6,1
2271943451,3,3,3
1129446920,3,4,1
162629067,3,7,2
635608354,3,15,2
280346532,3,18,1
164397041,3,30,3
2596016185,3,5,1
2734110151,3,5,1
77154600,3,6,2
116985382,3,5,2
1949814078,3,6,1
33388399,3,18,2
2799723056,3,3,1
576627484,3,3,3
1485675222,3,5,1
228291496,3,5,1
14165677,3,4,1
40650499,3,7,1
77153240,3,4,1
148036048,3,7,1
185340055,3,3,3
846344521,3,5,1
913311864,3,3,3
2802049453,3,4,1
757345172,3,4,2
47694347,3,4,3
2952063541,3,3,2
114825024,3,5,2
33839296,3,3,3
741101527,3,10,1
422208967,3,4,2
15229075,3,3,2
540322238,3,6,1
325374395,3,4,1
468758663,3,3,3
1904877384,3,3,2
126042897,3,3,3
1265286882,3,8,1
178803109,3,5,2
128531738,3,3,1
441097962,3,6,1
2278107686,3,6,1
2898190371,3,3,3
484595690,3,4,2
18975311,3,4,3
2822619188,3,3,3
2513308740,3,5,2
17125133,3,3,3
128176993,3,4,1
20891396,3,25,2
438149280,3,4,2
38808541,3,3,2
558525106,3,4,2
2806676274,3,4,2
856442948,3,3,3
18945060,3,3,3
56961858,3,2,3
27673910,3,3,2
1589098614,3,6,1
443181878,3,5,1
323188665,3,11,1
230787751,3,8,3
161177856,3,7,1
2301041090,3,3,3
32612452,3,5,1
337916417,3,7,1
17316885,3,8,3
824250668,3,3,3
21268843,3,10,1
2906465427,3,6,1
2846816373,3,4,3
110396781,3,13,2
326140439,3,4,3
13023332,3,4,2
2331193790,3,4,2
2909443215,3,3,3
142696824,3,24,2
866481,3,4,2
19017836,3,4,2
622787201,3,4,2
2657669424,3,4,3
1442058246,3,3,3
98627870,3,7,1
1118788734,3,3,2
311849071,3,7,1
283937135,3,4,3
603758918,3,4,2
62241187,3,20,1
593899078,3,4,1
28197830,3,6,1
411297700,3,5,3
40381745,3,3,3
11776352,3,4,3
511322355,3,4,2
24754569,3,3,2
19827857,3,3,3
2327911741,3,6,2
31209090,3,5,1
189474090,3,4,3
114962636,3,5,1
2193878345,3,5,1
87018000,3,7,1
303380924,3,5,1
2967158035,3,7,1
1415648214,3,4,2
229435687,3,5,1
2654308451,3,3,3
283505633,3,3,3
373264592,3,3,3
22966908,3,5,1
76850899,3,5,1
2364363972,3,3,1
274109576,3,3,3
48743186,3,15,2
230025585,3,10,1
529711774,3,3,3
59073766,3,3,3
116749385,3,5,1
138787319,3,9,1
2826262117,3,3,2
71545502,3,6,2
7744592,3,24,3
466785664,3,3,1
23102456,3,5,1
14183914,3,3,3
64430687,3,3,3
282670739,3,14,1
310724538,3,3,2
1927375946,3,3,1
2861439818,3,3,1
37034483,3,39,3
224118460,3,3,2
2785680441,3,3,3
227210882,3,5,1
26080982,3,5,1
518478831,3,5,2
122262732,3,11,1
256799181,3,4,1
1487419980,3,3,2
31114386,3,11,3
2508026028,3,3,1
2190056023,3,23,3
1332623515,3,3,3
142838995,3,3,3
330508527,3,3,1
2936562194,3,4,1
713080381,3,5,2
14095052,3,23,3
2373026731,3,3,2
1695784514,3,12,3
952112047,3,47,3
2201464242,3,3,2
2280598070,3,6,1
78513180,3,3,2
1531290481,3,3,3
396831702,3,3,3
182593031,3,9,2
243346931,3,5,2
830556926,3,3,1
302880448,3,7,1
156135746,3,3,2
2800401174,3,5,1
2475549384,3,4,2
25999072,3,22,3
2305276266,3,5,1
227088399,3,0,3
1345045837,3,8,1
1110190452,3,10,1
81364561,3,3,3
330990433,3,4,3
196994616,3,42,3
2272138994,3,5,1
17907878,3,3,3
59609563,3,7,1
14175549,3,4,3
56702221,3,3,1
479210348,3,5,1
570396073,3,6,1
36435132,3,6,1
292530668,3,3,2
785493558,3,3,3
69768385,3,3,3
905019768,3,5,2
114807010,3,3,1
47687609,3,5,1
1277654299,3,6,1
68020024,3,5,2
64670229,3,5,1
2949263322,3,4,2
43709609,3,4,1
404087500,3,5,1
1484632920,3,10,1
1131286687,3,3,1
126717954,3,6,1
25109607,3,4,2
2447290136,3,7,3
715539325,3,4,2
329121956,3,35,3
333621593,3,6,1
17735875,3,14,1
17795686,3,6,1
38291055,3,9,2
2720572522,3,3,2
2206606894,3,4,2
16179703,3,4,3
284246418,3,6,1
78869025,3,3,2
51967024,3,6,1
24620486,3,3,3
2885752132,3,3,3
861712795,3,4,3
2437571275,3,4,1
2651936329,3,3,3
2347261969,3,7,1
2903638510,3,5,1
22369295,3,5,2
1911832471,3,3,3
268528880,3,3,3
2882796675,3,3,3
151827802,3,4,1
255269018,3,5,1
305276400,3,3,3
14940354,3,12,3
54661743,3,3,2
2966544387,3,3,3
21570066,3,5,1
197366013,3,6,2
19716217,3,5,1
721029913,3,5,2
22921558,3,6,2
134617566,3,6,1
1004388564,3,7,1
132881607,3,3,3
2840650275,3,3,1
133330131,3,3,3
85737977,3,3,3
21816629,3,8,1
27517017,3,6,1
1675503409,3,4,2
2826961293,3,3,3
113899804,3,18,1
88059720,3,4,2
219331447,3,4,1
100906237,3,5,1
1476003176,3,5,1
11203972,3,10,3
377929519,3,5,2
624037558,3,3,1
558235346,3,3,1
2951771978,3,4,1
2469825921,3,3,3
16334480,3,10,3
16475267,3,3,3
241517692,3,3,3
138713188,3,4,3
2363561616,3,6,1
1137986071,3,3,3
2792263410,3,3,3
24863992,3,4,1
2344141208,3,5,1
227837742,3,43,3
242503872,3,4,2
467792402,3,3,3
2865907655,3,5,2
43533997,3,4,3
2940723466,3,4,1
2332669549,3,3,3
492529570,3,3,3
2788991785,3,3,2
304691182,3,5,2
520401044,3,4,3
2461872043,3,3,3
41347278,3,5,1
264862915,3,3,3
6107422,3,33,3
2683311420,3,3,3
2739232639,3,5,2
2530864540,3,4,1
2455068726,3,4,1
2478705037,3,5,1
397756361,3,32,2
2311326704,3,7,1
2349210331,3,3,1
2212926198,3,4,1
19495609,3,4,1
120093004,3,5,1
14486928,3,6,1
2170250454,3,4,1
109042732,3,8,2
15659240,3,3,3
270569708,3,25,3
1212383960,3,4,1
2270967824,3,4,2
303647815,3,5,2
2319996789,3,4,1
71491041,3,20,1
45380208,3,7,2
418217963,3,5,1
1421239776,3,5,1
430898777,3,4,1
2967281807,3,5,2
2365656804,3,8,1
38385875,3,5,1
40647425,3,3,3
244396093,3,3,1
104962266,3,6,1
260661314,3,10,2
131624983,3,4,1
133651110,3,5,1
291125342,3,5,1
2714673965,3,4,1
332981989,3,3,3
628974175,3,5,2
349708100,3,6,1
254809254,3,3,3
364930669,3,7,1
209006288,3,4,2
385610485,3,4,2
76372965,3,14,1
2265918939,3,4,2
2689665578,3,4,3
2962000143,3,6,1
829465538,3,7,1
748740589,3,5,1
794606605,3,4,1
2853124658,3,7,1
317467261,3,4,1
2829208464,3,4,1
239910459,3,4,1
49569360,3,6,1
394256715,3,3,1
522638276,3,3,3
731038483,3,8,1
1446074112,3,4,1
2946309485,3,3,1
953490462,3,3,3
1268731999,3,4,2
1645690106,3,4,1
1375289149,3,25,3
2248861878,3,3,3
1440556951,3,4,2
2775150405,3,5,2
52203732,3,5,1
57476039,3,6,1
2711678270,3,3,2
166999175,3,3,3
83599454,3,3,3
33182341,3,4,3
221370044,3,3,2
69181624,3,54,3
1465432874,3,7,1
24907748,3,3,3
20844189,3,7,1
1545728996,3,8,1
1259842226,3,3,3
2836847514,3,4,1
34726009,3,19,1
99985419,3,5,1
508278502,3,3,2
915724004,3,4,2
2745132484,3,4,1
181645519,3,4,1
73043514,3,7,2
431867098,3,5,1
120588038,3,3,2
156752669,3,5,2
425785205,3,6,1
802057369,3,6,1
2417900712,3,3,2
232510233,3,6,1
470436587,3,5,1
1349989992,3,8,1
56039856,3,22,1
85831860,3,5,2
290830753,3,5,1
495121007,3,3,3
2780988299,3,3,3
880141153,3,9,1
2396848697,3,5,1
2193141103,3,3,3
2966500822,3,3,1
776242974,3,6,1
262878521,3,3,2
2322095298,3,3,3
1308734240,3,7,1
15747950,3,5,1
2755751021,3,4,2
2612152058,3,5,1
18675140,3,4,1
367864628,3,4,1
265608153,3,6,1
222663865,3,6,1
2341221866,3,3,3
27195199,3,5,1
2746589669,3,6,1
117958051,3,4,1
2477686087,3,5,1
527790406,3,5,1
256681564,3,5,1
83638901,3,48,3
2869310425,3,3,2
2578931912,3,4,1
22291404,3,3,3
16090877,3,3,3
333550143,3,4,2
1109067727,3,6,2
151001647,3,8,1
2651509292,3,6,1
2943824915,3,4,1
2856859182,3,4,3
8423622,3,3,3
67086474,3,4,2
52529345,3,7,1
47962856,3,3,2
1725636966,3,6,1
40796569,3,4,2
2420766859,3,4,2
22607674,3,3,1
2580259364,3,6,1
1909023205,3,5,1
18983688,3,3,3
1327978776,3,8,2
379137307,3,3,3
2364786337,3,3,3
199701783,3,6,1
18686079,3,4,2
2964610828,3,5,3
238413353,3,3,3
17876008,3,3,3
65163368,3,5,1
353796254,3,13,1
112703470,3,5,1
1628552390,3,12,1
65695658,3,5,2
594470164,3,6,1
25980607,3,7,1
2856254314,3,3,1
2408538376,3,4,2
976069400,3,6,1
296946058,3,7,1
1260207822,3,4,2
21497824,3,6,3
77943492,3,5,2
379980949,3,3,3
1029047922,3,5,1
805430684,3,3,1
26960518,3,3,3
1252905090,3,6,1
366806573,3,3,3
2685799093,3,6,1
2675567020,3,7,1
52021936,3,5,1
2923601265,3,3,2
994468279,3,5,1
88494677,3,3,2
2249449765,3,3,3
456505414,3,6,1
1944541152,3,5,1
222189121,3,5,1
19042727,3,5,1
17994522,3,13,1
1614088758,3,4,1
17690405,3,5,2
14321748,3,3,2
1134734004,3,3,3
127587958,3,3,3
44376393,3,6,1
380875509,3,4,1
36193886,3,5,1
1670295002,3,4,1
139142932,3,5,1
2171147042,3,4,1
111579633,3,4,2
119422351,3,6,1
518096810,3,3,2
284955639,3,6,1
273054503,3,5,1
52012677,3,4,1
1315338110,3,4,1
33351472,3,4,1
39547749,3,4,2
152318420,3,3,2
2245729921,3,5,1
97446743,3,6,1
102313626,3,5,2
1078347888,3,4,2
40067735,3,8,1
16346794,3,4,1
25864669,3,5,2
560374994,3,3,3
2939131869,3,6,1
58649310,3,8,1
616653031,3,5,1
1432307852,3,5,1
1748080555,3,3,2
149938650,3,4,1
2605768532,3,6,1
2471587969,3,3,3
2736950783,3,4,2
348301649,3,5,1
975465211,3,5,1
551131903,3,3,3
1089688345,3,7,1
5318,3,6,1
302040825,3,4,1
452172857,3,5,1
139659661,3,6,1
305035263,3,3,3
1207093476,3,3,1
782143255,3,3,2
71504313,3,8,1
2880845451,3,4,2
23816933,3,5,1
2752626905,3,7,2
1562847648,3,3,1
21686046,3,6,1
242077563,3,7,1
253148061,3,5,2
879614353,3,4,1
271866517,3,5,1
266785258,3,4,1
1423386733,3,6,1
1042272523,3,4,1
2292748574,3,7,1
1909281625,3,7,1
2743379560,3,3,1
296415324,3,6,1
133257956,3,7,1
70494231,3,9,1
975076266,3,4,1
110178536,3,3,1
189097725,3,13,1
23109598,3,7,1
2176831171,3,5,1
136564617,3,5,1
2435278976,3,5,1
16059764,3,3,1
12793062,3,7,1
74490017,3,3,3
211384657,3,4,2
202779266,3,4,2
294203824,3,3,1
2780963558,3,3,3
204089551,3,18,2
589505252,3,6,1
32081228,3,6,1
1286096401,3,6,1
859805846,3,3,1
460399489,3,16,1
423662810,3,19,3
586306101,3,3,2
52005353,3,3,2
366925211,3,6,1
371455679,3,6,2
1942274774,3,4,3
13003922,3,3,3
862980936,3,6,1
41108256,3,3,3
19038934,3,17,3
33874101,3,4,1
54727574,3,3,3
446724878,3,3,3
1098782046,3,3,1
416032772,3,5,1
190208584,3,8,1
482449024,3,4,1
535554692,3,5,3
117789874,3,3,3
2898115168,3,3,3
225465923,3,3,3
2728658254,3,4,1
5858532,3,19,1
1722524101,3,4,2
2474114800,3,4,1
2530450641,3,4,3
976596115,3,3,2
2854781367,3,3,2
2925766126,3,5,2
309075828,3,3,3
578756547,3,3,3
2846895994,3,4,1
185602445,3,7,1
67013524,3,6,2
55572666,3,7,1
14322902,3,5,3
2607189631,3,4,1
218104926,3,3,3
374974105,3,3,2
50599585,3,5,1
410953173,3,4,1
20686232,3,4,3
54466090,3,5,1
90173213,3,5,1
289428608,3,7,1
335426737,3,5,1
305223398,3,4,1
256546847,3,3,2
15917478,3,5,1
2260750596,3,5,1
274658121,3,9,1
14664352,3,5,1
18124693,3,5,1
34874047,3,3,1
289322631,3,4,2
481458568,3,3,1
125400750,3,7,1
21355321,3,14,1
711945679,3,6,1
34672175,3,5,1
50365183,3,5,2
36666554,3,4,3
2791235354,3,3,1
285566662,3,4,2
2374254228,3,8,1
310150964,3,5,1
2967147467,3,7,1
2245441478,3,6,2
2324261167,3,3,3
56047181,3,3,3
